,Category,Rating,Reviews
4491,NEWS_AND_MAGAZINES,4.7,143
4492,GAME,2.7,1486
4493,LIFESTYLE,2.9,6627
4494,FAMILY,4.2,69126
4495,PRODUCTIVITY,4.4,3031
4496,PERSONALIZATION,4.2,4383
4497,BUSINESS,3.4,24
4498,LIFESTYLE,2.6,680
4499,FAMILY,4.1,24668
4500,GAME,4.3,13788
4501,SOCIAL,4.5,313403
4502,GAME,4.2,26893
4503,FAMILY,4.4,591411
4505,PRODUCTIVITY,4.0,2194
4506,COMICS,4.4,2012
4507,FAMILY,4.1,41
4508,FAMILY,4.8,4
4509,VIDEO_PLAYERS,2.2,32
4510,FAMILY,3.8,156
4511,TOOLS,3.1,657
4512,PHOTOGRAPHY,3.1,133
4513,TOOLS,3.8,4264
4514,MAPS_AND_NAVIGATION,3.8,114
4515,GAME,4.3,21107
4516,TOOLS,3.6,3642
4517,TOOLS,4.0,495971
4518,COMMUNICATION,4.4,697939
4519,BUSINESS,4.6,60
4521,TOOLS,4.5,2
4522,FOOD_AND_DRINK,1.8,17
4523,FINANCE,4.7,460
4524,FAMILY,3.9,159
4525,MAPS_AND_NAVIGATION,4.4,75
4526,TOOLS,3.6,7357
4527,FAMILY,4.5,4443407
4528,FAMILY,4.4,944
4529,BOOKS_AND_REFERENCE,3.9,54
4530,FAMILY,3.9,8
4531,FAMILY,3.8,39
4533,FAMILY,4.2,5369
4534,FAMILY,4.1,135
4535,FAMILY,4.4,1852
4536,FAMILY,4.4,6367
4539,BOOKS_AND_REFERENCE,5.0,4
4540,FAMILY,4.1,17
4541,TOOLS,4.5,259
4542,GAME,4.3,5682
4544,FAMILY,3.9,169
4545,FAMILY,3.5,6
4547,FAMILY,3.2,513
4552,PRODUCTIVITY,3.3,48
4553,TOOLS,4.8,17
4554,GAME,4.5,7687
4555,SHOPPING,3.7,23
4556,FAMILY,4.8,51068
4557,SOCIAL,4.7,144
4558,FINANCE,4.3,90
4559,FAMILY,3.8,2925
4560,FAMILY,4.1,1655
4561,PERSONALIZATION,4.7,25
4563,FAMILY,4.2,1696
4566,TOOLS,4.6,7775146
4567,PERSONALIZATION,4.2,11244
4568,TOOLS,4.6,16771865
4569,TOOLS,4.6,14224
4570,FAMILY,4.2,5178
4571,PERSONALIZATION,4.1,47
4572,LIFESTYLE,3.5,628
4573,PRODUCTIVITY,4.1,12435
4574,PHOTOGRAPHY,4.4,972574
4575,GAME,4.5,464900
4576,PRODUCTIVITY,4.1,15097
4577,PERSONALIZATION,4.5,90
4578,TOOLS,4.3,146913
4579,TOOLS,4.4,22503
4580,FAMILY,4.3,1503544
4581,GAME,4.3,5785
4582,TOOLS,3.8,560
4583,PRODUCTIVITY,3.9,334
4584,FAMILY,4.1,16111
4585,SHOPPING,4.8,14
4586,SOCIAL,4.4,2953886
4587,LIFESTYLE,4.0,2789775
4588,NEWS_AND_MAGAZINES,4.7,174827
4589,FAMILY,4.6,2133047
4590,TOOLS,4.3,482630
4591,GAME,4.0,69115
4592,COMMUNICATION,4.4,3128611
4593,PRODUCTIVITY,3.7,80816
4594,FAMILY,3.7,38606
4595,COMMUNICATION,3.3,3044
4596,FAMILY,4.1,75
4597,COMMUNICATION,3.0,1820
4598,LIFESTYLE,4.1,10067
4599,FAMILY,3.0,480
4600,LIFESTYLE,3.8,2300
4601,LIFESTYLE,4.0,53144
4602,COMMUNICATION,4.5,7820775
4603,PRODUCTIVITY,4.6,22775
4604,PRODUCTIVITY,4.1,370
4605,TOOLS,3.6,41502
4606,TOOLS,4.7,963
4607,TOOLS,3.5,21592
4608,PARENTING,3.1,103
4609,COMMUNICATION,3.9,138129
4610,FAMILY,3.7,18522
4611,COMMUNICATION,4.2,6454
4612,GAME,4.4,17988
4613,FAMILY,4.4,1771
4614,MAPS_AND_NAVIGATION,3.3,8465
4615,EVENTS,4.8,48
4616,FAMILY,4.2,146
4617,BOOKS_AND_REFERENCE,4.5,124
4618,TOOLS,3.8,21943
4619,GAME,4.1,1468
4620,GAME,4.2,131
4621,FAMILY,4.2,1088
4622,AUTO_AND_VEHICLES,4.0,1981
4623,LIFESTYLE,4.2,29756
4624,MAPS_AND_NAVIGATION,3.8,82
4625,FINANCE,4.5,1057
4626,PRODUCTIVITY,3.7,10490
4627,FINANCE,4.3,16600
4628,SOCIAL,4.5,67611
4629,COMMUNICATION,4.1,6601
4630,FAMILY,4.2,233588
4631,FAMILY,4.5,166886
4632,VIDEO_PLAYERS,4.0,93638
4633,COMMUNICATION,4.4,3648765
4634,MAPS_AND_NAVIGATION,4.2,4921866
4635,FAMILY,4.3,83977
4636,COMMUNICATION,4.7,573
4637,LIFESTYLE,4.1,124
4638,TRAVEL_AND_LOCAL,3.2,852
4639,MAPS_AND_NAVIGATION,3.9,139
4640,LIFESTYLE,4.1,438
4641,TOOLS,3.4,784
4642,TRAVEL_AND_LOCAL,3.0,331
4643,PERSONALIZATION,4.6,655
4644,FAMILY,4.6,34
4645,TOOLS,4.1,3315
4646,BUSINESS,3.1,71
4647,FAMILY,3.4,1178
4648,PHOTOGRAPHY,4.2,2158
4649,TOOLS,4.2,26
4650,TOOLS,3.0,245
4651,FAMILY,2.4,210
4652,SOCIAL,4.1,568
4653,COMMUNICATION,2.9,83
4654,SOCIAL,4.0,712
4655,PRODUCTIVITY,4.0,198
4656,PRODUCTIVITY,3.8,24517
4657,FAMILY,2.4,468
4658,PERSONALIZATION,4.4,5599
4659,FINANCE,3.7,52
4660,SOCIAL,4.3,241
4661,SOCIAL,4.6,4435
4662,FAMILY,4.2,11404
4663,LIFESTYLE,4.8,10249
4664,FAMILY,3.6,906
4665,FAMILY,3.2,1011
4666,LIFESTYLE,4.0,889
4667,GAME,3.5,4575
4668,MAPS_AND_NAVIGATION,4.4,509
4669,TOOLS,2.5,20
4670,FAMILY,3.9,93
4671,FAMILY,4.4,397147
4672,GAME,4.2,109263
4673,VIDEO_PLAYERS,4.2,192677
4674,BOOKS_AND_REFERENCE,4.3,241
4675,FAMILY,4.1,182103
4676,COMMUNICATION,4.3,11335481
4677,GAME,4.2,16876
4678,GAME,4.2,2113
4679,GAME,3.9,6121
4680,FAMILY,3.9,85578
4681,VIDEO_PLAYERS,4.4,1031045
4682,VIDEO_PLAYERS,3.8,165723
4683,BUSINESS,4.5,984451
4684,VIDEO_PLAYERS,4.2,3546
4685,VIDEO_PLAYERS,3.7,430643
4686,VIDEO_PLAYERS,4.3,1615418
4687,BUSINESS,4.3,542
4688,VIDEO_PLAYERS,4.6,9879473
4689,FAMILY,3.3,4288
4690,HEALTH_AND_FITNESS,3.6,124
4691,GAME,4.1,2399
4692,FAMILY,3.8,3478
4693,PHOTOGRAPHY,3.3,582
4694,FAMILY,4.5,15924
4695,PERSONALIZATION,4.8,3283
4696,VIDEO_PLAYERS,4.6,4016834
4698,SOCIAL,4.3,903
4699,PERSONALIZATION,4.5,292
4700,SPORTS,4.2,2506
4701,PERSONALIZATION,3.8,87
4702,SOCIAL,4.7,594
4703,FAMILY,4.2,450
4704,FAMILY,4.3,2772
4705,FAMILY,4.7,1997
4706,PERSONALIZATION,4.7,127
4707,FAMILY,3.6,309
4708,GAME,4.2,2460
4709,GAME,4.0,1744
4710,FAMILY,4.3,589
4711,FAMILY,4.7,1667
4712,COMMUNICATION,4.2,5387631
4713,FAMILY,4.6,856
4714,PERSONALIZATION,4.8,51
4715,BOOKS_AND_REFERENCE,4.6,2915189
4716,WEATHER,3.8,11
4717,MAPS_AND_NAVIGATION,4.6,7231017
4718,SOCIAL,4.3,175523
4719,WEATHER,4.2,29
4720,PRODUCTIVITY,4.5,1507205
4721,SOCIAL,3.2,38
4722,GAME,4.3,1704112
4723,FAMILY,4.3,2142
4724,COMICS,4.5,1013944
4725,WEATHER,4.4,2371543
4726,VIDEO_PLAYERS,1.9,105
4727,COMMUNICATION,4.4,137144
4728,VIDEO_PLAYERS,2.5,24
4729,TOOLS,4.2,2447
4730,TOOLS,4.3,352097
4731,TOOLS,4.0,75
4732,TOOLS,4.5,37607
4733,BUSINESS,4.8,492
4734,TOOLS,4.2,12121
4735,PERSONALIZATION,4.7,65
4736,LIFESTYLE,4.4,101957
4737,FOOD_AND_DRINK,4.4,205
4738,TOOLS,4.4,95080
4739,COMMUNICATION,4.6,1130966
4740,BOOKS_AND_REFERENCE,4.6,124970
4741,PHOTOGRAPHY,4.2,348
4742,SOCIAL,4.5,637254
4743,PERSONALIZATION,4.0,1546
4744,TRAVEL_AND_LOCAL,4.4,1162331
4745,GAME,4.2,1092106
4746,TOOLS,4.5,40617
4747,SOCIAL,4.6,70449
4748,TOOLS,4.4,1279109
4749,ART_AND_DESIGN,4.7,5754
4750,TOOLS,4.2,54063
4751,TOOLS,4.4,1166
4752,FAMILY,3.2,37584
4753,TOOLS,4.1,1925
4754,COMMUNICATION,4.0,142
4755,ART_AND_DESIGN,4.7,801
4756,TOOLS,4.6,168487
4757,TOOLS,4.6,20418
4758,TOOLS,4.7,58366
4759,ART_AND_DESIGN,4.8,1216
4760,TOOLS,4.6,4210
4761,TOOLS,4.2,12147
4762,GAME,4.3,10806
4763,FAMILY,3.3,355837
4764,ART_AND_DESIGN,4.7,149
4765,FAMILY,4.5,22018
4766,PERSONALIZATION,4.0,126
4767,GAME,4.5,30515
4768,GAME,4.2,4878
4769,PERSONALIZATION,4.6,252
4770,FAMILY,4.2,63197
4771,PERSONALIZATION,4.7,32613
4772,PERSONALIZATION,4.7,8642
4773,TOOLS,4.2,161
4774,TOOLS,4.3,514
4775,PERSONALIZATION,4.3,1714
4777,GAME,4.5,24210
4778,GAME,4.4,12736
4779,PERSONALIZATION,4.5,56
4780,BOOKS_AND_REFERENCE,4.6,586
4781,TOOLS,4.3,60
4782,FAMILY,3.8,44636
4783,GAME,4.5,3432
4784,GAME,4.5,10748
4785,PERSONALIZATION,3.9,916
4786,TRAVEL_AND_LOCAL,4.0,875
4787,FAMILY,2.7,1616
4788,FAMILY,4.5,18612
4789,TOOLS,4.0,88
4790,LIFESTYLE,2.9,2160
4791,FAMILY,4.6,5898
4792,FAMILY,4.4,38517
4793,PERSONALIZATION,4.5,1235841
4794,FAMILY,4.6,5227
4795,FAMILY,4.4,281448
4796,VIDEO_PLAYERS,4.3,436170
4797,FAMILY,4.4,1131937
4798,FAMILY,4.2,721646
4799,FAMILY,4.8,1499466
4800,COMMUNICATION,4.3,4188345
4801,GAME,4.3,285814
4802,TOOLS,4.6,351267
4803,TOOLS,4.6,16936
4804,FAMILY,4.2,36214
4805,FAMILY,4.2,130549
4806,GAME,4.1,74842
4807,GAME,4.4,45871
4808,TOOLS,4.5,5180480
4809,PERSONALIZATION,4.4,2591610
4810,PRODUCTIVITY,4.4,427185
4811,FAMILY,4.2,50771
4812,PERSONALIZATION,4.5,7464996
4813,FAMILY,4.6,4421
4814,TOOLS,4.5,337242
4815,TOOLS,4.6,387958
4816,GAME,4.0,229329
4817,FAMILY,4.5,97071
4818,FAMILY,4.2,853495
4819,FAMILY,3.9,5894
4820,GAME,4.7,96028
4821,SOCIAL,4.4,695576
4822,TOOLS,4.5,295430
4823,GAME,4.3,121612
4824,PHOTOGRAPHY,4.4,1075016
4825,FAMILY,4.2,367951
4826,GAME,3.9,1987
4827,GAME,4.1,650114
4828,TOOLS,2.2,605
4829,GAME,4.2,41444
4830,FAMILY,4.2,62301
4831,LIFESTYLE,2.8,405
4832,GAME,3.9,145
4833,FAMILY,4.3,3976
4834,PERSONALIZATION,4.8,201
4835,GAME,4.3,1655
4836,GAME,4.1,11258
4837,GAME,4.2,11408
4838,GAME,4.4,306
4839,GAME,4.1,94661
4840,FAMILY,4.6,99
4841,PERSONALIZATION,4.3,71829
4842,GAME,4.3,13604
4843,PHOTOGRAPHY,3.8,142
4844,TOOLS,4.8,1721
4846,PERSONALIZATION,3.8,24198
4847,GAME,3.9,24697
4849,GAME,4.3,8537
4850,GAME,4.3,180
4851,PERSONALIZATION,4.3,29540
4852,FAMILY,4.1,133
4853,PERSONALIZATION,4.2,63699
4854,HEALTH_AND_FITNESS,4.9,272172
4855,HEALTH_AND_FITNESS,4.5,1886
4856,FAMILY,4.6,253115
4857,FAMILY,3.8,10
4858,HEALTH_AND_FITNESS,4.7,55571
4859,FAMILY,4.5,384602
4860,FAMILY,4.7,227401
4861,FAMILY,4.5,596628
4862,HEALTH_AND_FITNESS,4.8,69279
4863,HEALTH_AND_FITNESS,4.6,18921
4864,FAMILY,4.6,3881752
4865,VIDEO_PLAYERS,4.3,1628
4866,HEALTH_AND_FITNESS,4.8,3908
4867,HEALTH_AND_FITNESS,3.4,2105
4868,HEALTH_AND_FITNESS,4.6,2901
4869,GAME,4.4,2610328
4870,FAMILY,4.5,2634605
4871,VIDEO_PLAYERS,4.4,32
4872,HEALTH_AND_FITNESS,4.4,44939
4873,HEALTH_AND_FITNESS,4.6,37224
4874,GAME,4.2,829753
4875,HEALTH_AND_FITNESS,4.3,48253
4876,FAMILY,4.3,111
4877,SHOPPING,3.8,454
4878,FAMILY,3.9,2371
4879,FAMILY,4.3,96
4880,HEALTH_AND_FITNESS,4.8,5103
4881,FAMILY,4.2,9
4882,FAMILY,4.5,630
4883,HEALTH_AND_FITNESS,4.8,527
4885,HEALTH_AND_FITNESS,4.6,2067
4886,GAME,4.2,3846378
4887,TOOLS,4.2,533
4888,PHOTOGRAPHY,4.0,5967
4890,GAME,4.3,1218055
4891,HEALTH_AND_FITNESS,4.8,793
4892,HEALTH_AND_FITNESS,4.1,27501
4893,HEALTH_AND_FITNESS,4.7,21
4895,HEALTH_AND_FITNESS,4.8,18604
4896,HEALTH_AND_FITNESS,4.0,12906
4897,HEALTH_AND_FITNESS,3.5,224
4898,TOOLS,3.8,40934
4899,BUSINESS,3.5,537
4900,TOOLS,3.3,4786
4901,GAME,3.7,42529
4902,TOOLS,3.3,472
4903,TOOLS,3.4,29854
4904,FAMILY,1.8,3270
4905,FAMILY,1.6,402
4906,LIFESTYLE,1.9,71
4907,TOOLS,3.6,41
4908,TOOLS,3.4,7816
4909,TOOLS,3.2,409
4910,TOOLS,2.5,362
4911,TOOLS,4.7,147
4912,TOOLS,2.6,60
4913,TOOLS,2.8,48
4914,TOOLS,3.9,3043
4915,BOOKS_AND_REFERENCE,4.2,27
4916,TOOLS,3.9,336
4917,PRODUCTIVITY,4.0,11
4918,TOOLS,3.5,383
4919,TOOLS,3.1,3263
4920,TOOLS,3.7,1041
4921,TOOLS,3.6,126
4922,LIFESTYLE,3.4,377
4923,TOOLS,4.0,448
4924,TOOLS,3.7,822
4925,BUSINESS,1.7,84
4926,PRODUCTIVITY,2.4,166
4927,LIFESTYLE,4.3,45
4928,NEWS_AND_MAGAZINES,4.2,23291
4929,FAMILY,3.3,353
4930,TOOLS,4.1,114340
4931,PERSONALIZATION,4.1,66473
4932,HOUSE_AND_HOME,3.4,1450
4933,TOOLS,3.0,1298
4934,FAMILY,3.0,119
4935,TOOLS,2.2,32
4936,TOOLS,3.7,332
4937,TOOLS,3.7,566
4938,PHOTOGRAPHY,4.8,130
4939,TOOLS,3.7,163
4940,TOOLS,3.6,3632
4941,TOOLS,3.7,9514
4942,COMMUNICATION,4.4,152470
4943,PRODUCTIVITY,3.8,5107
4944,TOOLS,3.7,9221
4945,NEWS_AND_MAGAZINES,3.7,10369
4946,VIDEO_PLAYERS,4.8,5639
4947,TOOLS,4.2,1586
4948,COMMUNICATION,4.1,121113
4949,COMMUNICATION,4.6,2265084
4950,TOOLS,4.1,14491
4951,VIDEO_PLAYERS,4.3,2976
4952,HEALTH_AND_FITNESS,3.9,1075
4953,TOOLS,3.8,208
4954,COMMUNICATION,4.0,8769
4955,WEATHER,4.5,3005
4956,PRODUCTIVITY,4.6,3362
4957,PRODUCTIVITY,4.1,9914
4958,TOOLS,4.4,1774
4959,COMICS,3.7,705
4960,TOOLS,3.9,18751
4961,COMMUNICATION,3.9,107
4962,WEATHER,4.5,25243
4963,GAME,4.5,100
4964,TOOLS,4.4,319
4965,PRODUCTIVITY,4.3,52677
4966,FAMILY,4.5,118
4967,VIDEO_PLAYERS,4.7,8696
4968,PRODUCTIVITY,4.7,10672
4969,BUSINESS,4.1,7
4970,TOOLS,3.3,999
4971,SOCIAL,4.2,204
4972,TOOLS,4.1,6267
4973,PRODUCTIVITY,3.4,16
4974,COMMUNICATION,4.3,40241
4975,GAME,4.9,37302
4976,WEATHER,4.5,3252
4977,PRODUCTIVITY,4.1,66
4978,LIFESTYLE,4.4,317
4979,BUSINESS,4.3,29331
4980,TOOLS,4.4,457
4981,TOOLS,3.4,1555
4982,BUSINESS,4.1,1828
4983,FAMILY,4.1,30
4984,TOOLS,3.5,315
4985,PRODUCTIVITY,3.8,1343
4986,FAMILY,4.6,20178
4987,TOOLS,4.6,77302
4988,TOOLS,5.0,2
4989,SHOPPING,4.6,85782
4990,SHOPPING,4.2,20476
4991,FAMILY,4.0,29708
4992,VIDEO_PLAYERS,3.9,39495
4993,FAMILY,3.7,464
4994,FAMILY,4.3,2171
4995,PRODUCTIVITY,1.9,63
4996,GAME,4.2,652
4997,FAMILY,4.2,6973
4998,SPORTS,4.0,8100
4999,GAME,4.4,61746
5000,GAME,4.2,960
5001,GAME,4.5,17263
5002,GAME,4.3,30002
5003,FAMILY,4.4,5262
5004,GAME,4.0,41759
5005,GAME,4.2,4569
5006,GAME,4.3,18277
5007,GAME,4.0,721
5008,GAME,4.3,1776
5009,SPORTS,3.9,8638
5010,GAME,4.0,1417
5011,GAME,3.7,8581
5012,TOOLS,4.1,19
5013,FAMILY,3.9,109
5014,GAME,4.2,74902
5015,AUTO_AND_VEHICLES,4.4,64
5016,BOOKS_AND_REFERENCE,4.5,14
5017,GAME,3.9,6988
5018,GAME,3.9,2588
5019,GAME,4.2,358
5020,GAME,4.5,804
5021,GAME,4.1,533
5022,BOOKS_AND_REFERENCE,4.7,263
5024,VIDEO_PLAYERS,4.4,238459
5025,EVENTS,4.7,120
5026,FAMILY,4.7,557
5027,GAME,4.0,17876
5028,PHOTOGRAPHY,3.9,4726
5030,SPORTS,3.8,926
5031,TRAVEL_AND_LOCAL,3.9,194
5032,GAME,4.4,14
5033,VIDEO_PLAYERS,4.5,74531
5035,SHOPPING,3.8,208
5036,PHOTOGRAPHY,3.5,77
5037,PHOTOGRAPHY,4.2,165224
5038,NEWS_AND_MAGAZINES,4.7,210
5039,HEALTH_AND_FITNESS,2.0,136
5040,FAMILY,4.3,726
5041,COMICS,2.8,5
5042,PHOTOGRAPHY,4.0,130063
5043,FAMILY,3.9,12
5044,MEDICAL,4.2,4559
5045,PHOTOGRAPHY,3.4,30
5046,MEDICAL,4.5,93
5047,FINANCE,4.7,51
5048,TOOLS,2.0,2221
5049,FAMILY,4.4,503757
5053,SHOPPING,4.7,13
5054,TOOLS,3.3,75
5055,NEWS_AND_MAGAZINES,4.1,20
5057,PHOTOGRAPHY,4.2,79792
5058,PHOTOGRAPHY,4.4,626366
5060,PHOTOGRAPHY,3.7,3396
5062,PHOTOGRAPHY,4.3,116769
5063,PHOTOGRAPHY,3.9,38055
5064,LIFESTYLE,5.0,7
5065,PHOTOGRAPHY,4.1,7479
5066,NEWS_AND_MAGAZINES,4.8,46
5067,PHOTOGRAPHY,4.0,26530
5069,PHOTOGRAPHY,4.1,76484
5070,PHOTOGRAPHY,3.8,6
5071,FAMILY,4.6,1450632
5073,PHOTOGRAPHY,4.3,61990
5074,GAME,4.1,94761
5075,SPORTS,4.6,152653
5076,BOOKS_AND_REFERENCE,4.1,52312
5077,TOOLS,4.4,4931562
5078,FAMILY,4.2,306652
5079,LIFESTYLE,4.1,23453
5080,PHOTOGRAPHY,4.3,50893
5081,PHOTOGRAPHY,4.3,2215
5082,PHOTOGRAPHY,4.0,9013
5083,COMMUNICATION,4.5,88
5084,BOOKS_AND_REFERENCE,4.1,114
5085,GAME,3.8,164
5087,COMMUNICATION,4.5,185
5089,PRODUCTIVITY,4.1,85
5091,BOOKS_AND_REFERENCE,3.9,20
5092,TOOLS,3.7,7
5094,FAMILY,4.5,623
5095,FAMILY,4.4,6738
5097,FINANCE,3.4,19
5102,PRODUCTIVITY,2.3,3
5103,SHOPPING,4.7,68
5104,GAME,3.4,13
5105,BUSINESS,4.7,3
5108,LIFESTYLE,5.0,3
5117,PRODUCTIVITY,3.6,64
5118,SOCIAL,5.0,30
5121,LIBRARIES_AND_DEMO,4.3,375
5125,BUSINESS,5.0,6
5128,BOOKS_AND_REFERENCE,4.1,295
5129,TOOLS,4.1,12
5130,FAMILY,4.5,2931
5133,HEALTH_AND_FITNESS,3.4,5
5137,TOOLS,2.9,33
5138,PERSONALIZATION,4.6,644
5139,MEDICAL,5.0,1
5143,FAMILY,3.9,536
5144,TOOLS,3.9,7
5145,MEDICAL,5.0,3
5146,FAMILY,4.1,1998
5148,MEDICAL,5.0,5
5149,FAMILY,3.0,30
5150,COMMUNICATION,4.0,4
5151,MEDICAL,1.0,1
5153,MEDICAL,4.0,2
5156,MEDICAL,4.0,4
5158,GAME,3.8,1088
5167,SPORTS,3.5,1689
5173,MEDICAL,2.6,5
5175,GAME,3.4,256
5178,FAMILY,4.5,45458
5179,ART_AND_DESIGN,3.4,486
5180,FAMILY,3.8,949
5181,FAMILY,3.0,76
5182,FAMILY,4.4,80927
5183,FAMILY,4.0,51
5184,FAMILY,3.9,339
5185,FAMILY,4.6,116973
5186,TOOLS,3.8,89
5187,FAMILY,3.8,3597
5188,TOOLS,4.0,66
5189,MEDICAL,4.6,1976
5190,TOOLS,3.6,448
5191,PRODUCTIVITY,4.4,25627
5192,BEAUTY,3.1,40
5193,MAPS_AND_NAVIGATION,4.2,55313
5194,FAMILY,4.6,27
5195,TOOLS,4.0,97
5196,NEWS_AND_MAGAZINES,5.0,43
5197,FAMILY,3.3,40
5198,PRODUCTIVITY,4.1,22
5199,PRODUCTIVITY,3.6,8
5200,FAMILY,3.2,32
5201,PRODUCTIVITY,4.4,2087
5202,PHOTOGRAPHY,4.0,529
5203,TOOLS,4.4,26
5204,PRODUCTIVITY,4.5,41624
5205,FAMILY,4.3,20
5206,PERSONALIZATION,4.7,1891
5207,FAMILY,4.4,8
5209,PHOTOGRAPHY,4.4,65766
5210,PHOTOGRAPHY,4.4,346681
5211,SOCIAL,3.7,3
5212,FAMILY,3.3,1407
5214,PRODUCTIVITY,3.7,3
5215,PHOTOGRAPHY,3.0,20
5216,PRODUCTIVITY,2.6,91
5219,PRODUCTIVITY,3.5,43
5220,FAMILY,3.9,253
5221,FAMILY,4.6,71
5222,LIFESTYLE,3.8,89
5223,FAMILY,4.6,361734
5224,GAME,4.4,2975
5225,FAMILY,4.5,1564
5226,FAMILY,4.5,6750
5227,SOCIAL,4.7,3873
5228,FAMILY,4.4,74744
5230,PHOTOGRAPHY,5.0,44
5233,FAMILY,2.8,107441
5235,FAMILY,4.6,31
5236,FINANCE,2.8,135
5237,BOOKS_AND_REFERENCE,5.0,12
5238,PHOTOGRAPHY,5.0,2
5239,GAME,2.8,9
5241,GAME,3.8,8
5242,FAMILY,4.1,22
5244,VIDEO_PLAYERS,4.8,18
5245,SHOPPING,5.0,9
5246,FAMILY,5.0,1
5248,SHOPPING,4.4,134
5251,LIFESTYLE,5.0,2
5252,PERSONALIZATION,4.1,21
5254,ART_AND_DESIGN,4.8,48
5257,PERSONALIZATION,4.8,5
5258,ART_AND_DESIGN,4.0,18
5260,PERSONALIZATION,5.0,2
5261,FAMILY,4.6,18893
5263,PERSONALIZATION,5.0,4
5267,FAMILY,4.5,26916
5268,FAMILY,5.0,1
5272,FAMILY,4.4,1031
5273,FAMILY,4.0,345
5275,FAMILY,3.9,656
5276,PERSONALIZATION,4.1,585
5277,GAME,4.8,21
5278,FAMILY,4.3,734
5279,FAMILY,3.9,7
5280,PERSONALIZATION,4.5,37
5282,FAMILY,3.7,165
5283,GAME,4.3,807226
5284,PERSONALIZATION,4.2,322
5285,GAME,3.7,91
5286,LIFESTYLE,3.8,6
5287,FAMILY,4.6,23971
5291,PERSONALIZATION,3.3,25
5292,FAMILY,3.0,2
5293,GAME,3.9,145931
5294,GAME,4.2,1343106
5295,TOOLS,3.9,54
5297,FAMILY,4.1,21
5299,PERSONALIZATION,4.6,5
5304,COMMUNICATION,4.4,9
5305,TOOLS,3.8,71
5306,GAME,4.4,243121
5308,VIDEO_PLAYERS,4.9,23
5309,FAMILY,3.6,33812
5310,AUTO_AND_VEHICLES,4.3,47
5311,FAMILY,3.6,283
5312,GAME,4.1,82827
5313,NEWS_AND_MAGAZINES,3.4,803
5314,FAMILY,4.5,302
5315,SPORTS,4.7,19
5316,SPORTS,4.5,459
5317,TRAVEL_AND_LOCAL,4.4,71
5318,FAMILY,4.3,218
5319,BOOKS_AND_REFERENCE,4.6,218451
5320,TRAVEL_AND_LOCAL,4.2,1291
5321,BOOKS_AND_REFERENCE,4.8,57400
5322,LIFESTYLE,4.6,284670
5323,BOOKS_AND_REFERENCE,4.8,445756
5324,BOOKS_AND_REFERENCE,4.6,361780
5325,BOOKS_AND_REFERENCE,4.6,41608
5326,FAMILY,4.6,9952
5327,NEWS_AND_MAGAZINES,4.1,24456
5328,BOOKS_AND_REFERENCE,4.7,2319
5329,FAMILY,4.7,7878
5330,FAMILY,4.8,6696
5331,PRODUCTIVITY,3.6,4832
5332,FAMILY,4.7,173394
5333,FAMILY,4.6,2654
5334,BOOKS_AND_REFERENCE,4.5,96419
5335,NEWS_AND_MAGAZINES,4.7,13620
5336,FAMILY,4.5,199
5337,HEALTH_AND_FITNESS,4.3,979
5338,BOOKS_AND_REFERENCE,4.5,12322
5339,BOOKS_AND_REFERENCE,4.8,29551
5340,FAMILY,4.7,47463
5341,BOOKS_AND_REFERENCE,4.7,1340
5342,BOOKS_AND_REFERENCE,4.7,55011
5343,FAMILY,4.7,7116
5344,LIFESTYLE,4.7,759
5345,BOOKS_AND_REFERENCE,4.7,497826
5346,BOOKS_AND_REFERENCE,4.7,1777
5347,LIFESTYLE,4.6,518
5348,BOOKS_AND_REFERENCE,4.7,1201
5349,LIFESTYLE,4.7,1133393
5350,BOOKS_AND_REFERENCE,4.6,3234
5351,LIFESTYLE,3.8,3547
5352,FAMILY,3.9,1455
5353,SHOPPING,4.0,141584
5354,FAMILY,4.0,856
5355,LIFESTYLE,3.8,411
5356,FINANCE,4.1,1867
5357,LIFESTYLE,2.9,41
5358,FINANCE,3.8,93
5359,FINANCE,3.5,472
5360,LIFESTYLE,4.2,134
5361,FINANCE,4.6,459
5362,FAMILY,4.4,201
5363,GAME,4.4,208501
5364,FINANCE,4.1,129
5365,BUSINESS,3.9,213
5366,FAMILY,3.6,217
5367,GAME,4.0,630
5368,TRAVEL_AND_LOCAL,3.8,39
5369,FINANCE,4.3,180
5370,TRAVEL_AND_LOCAL,4.6,68
5371,LIFESTYLE,3.6,126
5372,NEWS_AND_MAGAZINES,3.9,4581
5373,FINANCE,4.0,36
5374,TOOLS,4.2,1313
5375,FAMILY,4.2,1493
5376,GAME,4.2,4537
5377,GAME,4.5,5849
5378,NEWS_AND_MAGAZINES,4.7,327
5379,FAMILY,3.5,33944
5380,GAME,4.5,10256
5381,FAMILY,4.0,484858
5382,LIFESTYLE,4.6,8004
5383,FAMILY,4.2,636228
5384,FAMILY,4.3,931503
5385,FAMILY,4.1,245839
5386,SPORTS,4.5,68072
5387,GAME,4.2,210317
5388,FAMILY,4.5,1333338
5389,FAMILY,4.4,899748
5390,BUSINESS,3.7,23729
5391,GAME,4.4,406511
5392,SOCIAL,4.3,315390
5393,LIFESTYLE,4.3,179139
5394,GAME,4.3,104389
5395,PHOTOGRAPHY,4.5,10847682
5396,PHOTOGRAPHY,4.5,559931
5397,FAMILY,3.8,130689
5398,LIFESTYLE,4.5,234971
5399,SOCIAL,4.5,228737
